code,name,status,total_return,trade_count,max_drawdown,sharpe_ratio,win_rate,error_msg
301568,思泰克,成功,0.05275545787292329,15.068077862262726,0.5410637122278616,0.199386777298949,,
301580,爱迪特,成功,-0.20755446970982303,10.0,0.43014867700308496,-0.2063818872036453,,
301583,托伦斯,数据不足,,,,,,
301581,黄山谷捷,成功,-0.15746906703240443,4.0,0.337927387297851,-0.5103550112211641,,
301577,美信科技,成功,0.04931954075484682,13.172000467777252,0.5377586417290566,0.19974816137719623,,
301584,建发致新,成功,-0.10837872023712247,1.5,0.157792740972795,-1.7439981509622273,,
301578,辰奕智能,成功,-0.49140300659767405,7.265629768371582,0.5307681243976946,-0.6082924950073503,,
301585,蓝宇股份,成功,-0.12292110769082647,1.0,0.1663911845730019,-1.1026507002321368,,
301586,佳力奇,成功,-0.13963984609323568,2.0,0.2831815128574224,-0.4807522818211229,,
301587,中瑞股份,成功,-0.5026708797723509,9.0,0.5212372720114942,-1.0094872193003976,,
301590,优优绿能,成功,-0.1722820475652603,5.920761466026306,0.2471242107466995,-0.4377263489381029,,
301588,美新科技,成功,-0.14544713004717502,8.0,0.40008320773419254,-0.24893445420261234,,
301595,太力科技,成功,-0.17275005203218563,5.0,0.37519777277933614,-0.870138532393501,,
301589,诺瓦星云,成功,-0.4882534000087597,12.0,0.5251131213302507,-1.0140809805754434,,
301592,六九一二,成功,-0.3155387897383838,4.95,0.3774030502459031,-0.7238115425625288,,
301599,理奇智能,数据不足,,,,,,
301591,肯特股份,成功,-0.5411974849174289,8.565732836723328,0.6093729425015775,-1.1072427144846633,,
301598,博科测试,成功,-0.19763148427836394,3.0,0.19763148427836394,-1.6711044939284163,,
301600,慧翰股份,成功,-0.6689053729367929,8.0,0.6842409555105307,-1.6965779121271414,,
301596,瑞迪智驱,成功,-0.37059432008079685,12.129292488098145,0.5433056236996064,-0.4427613603112504,,
301601,惠通科技,成功,-0.18936411391317656,2.0,0.22291451782625882,-1.1176586445457013,,
301602,超研股份,成功,-0.23141103432377857,2.95,0.24778154225074944,-2.0724184142706155,,
301603,乔锋智能,成功,-0.34432673212363385,11.0,0.3772408495014105,-0.3834336976291608,,
301606,绿联科技,成功,-0.27675660008924546,11.1,0.44629969101432687,-0.3147112001328354,,
301607,富特科技,成功,-0.34540674676972827,9.612790942192078,0.5685940271708497,-0.2162645921890845,,
301609,山大电力,成功,-0.21131810104240822,2.0,0.3284465365591035,-0.9361487627420894,,
301608,博实结,成功,-0.4086127815646063,10.1,0.6153488557069295,-0.5184665961737395,,
301613,新铝时代,成功,-0.33726086321002935,7.0,0.46401302981312076,-0.4643498090328803,,
301616,浙江华业,成功,-0.10729846762122529,1.0,0.18428674873280296,-0.8773171514699646,,
301611,珂玛科技,成功,0.2553066596862332,11.0,0.4139130673148936,0.5081200391311574,,
301617,博苑新材,成功,-0.42014055705886266,7.0,0.5558907687276086,-1.173009731075574,,
301622,英思特,成功,-0.12985696406085873,2.0,0.1598360655737702,-0.8025356920140108,,
301618,长联科技,成功,-0.5703931428530505,3.0,0.5747916103582905,-1.3678412284423511,,
301626,苏州天脉,成功,0.37877527071364425,14.088271856307983,0.37098364280679424,0.6672088830998399,,
301628,强达电路,成功,0.04688680500686096,9.0,0.28807067001480097,0.21256337091409067,,
301630,同宇新材,成功,-0.030126208240662963,7.322549676895141,0.3081394123262271,0.1994368416576821,,
